VARIABLE="X","Y","DISPLACEMENT"
ZONE I=121, J=121, F=POINT
-285.000 -290.000  0.494463E+00
-280.000 -290.000  0.493380E+00
-275.000 -290.000  0.492313E+00
-270.000 -290.000  0.491228E+00
-265.000 -290.000  0.490155E+00
-260.000 -290.000  0.489093E+00
-255.000 -290.000  0.488039E+00
-250.000 -290.000  0.486980E+00
-245.000 -290.000  0.485920E+00
-240.000 -290.000  0.484877E+00
-235.000 -290.000  0.483832E+00
-230.000 -290.000  0.482794E+00
-225.000 -290.000  0.481770E+00
-220.000 -290.000  0.480746E+00
-215.000 -290.000  0.479735E+00
-210.000 -290.000  0.478728E+00
-205.000 -290.000  0.477727E+00
-200.000 -290.000  0.476743E+00
-195.000 -290.000  0.475759E+00
-190.000 -290.000  0.474792E+00
-185.000 -290.000  0.473845E+00
-180.000 -290.000  0.472899E+00
-175.000 -290.000  0.471970E+00
-170.000 -290.000  0.471063E+00
-165.000 -290.000  0.470158E+00
-160.000 -290.000  0.469272E+00
-155.000 -290.000  0.468403E+00
-150.000 -290.000  0.467550E+00
-145.000 -290.000  0.466717E+00
-140.000 -290.000  0.465900E+00
-135.000 -290.000  0.465106E+00
-130.000 -290.000  0.464325E+00
-125.000 -290.000  0.463567E+00
-120.000 -290.000  0.462838E+00
-115.000 -290.000  0.462126E+00
-110.000 -290.000  0.461440E+00
-105.000 -290.000  0.460771E+00
-100.000 -290.000  0.460130E+00
 -95.000 -290.000  0.459518E+00
 -90.000 -290.000  0.458931E+00
 -85.000 -290.000  0.458369E+00
 -80.000 -290.000  0.457836E+00
 -75.000 -290.000  0.457334E+00
 -70.000 -290.000  0.456855E+00
 -65.000 -290.000  0.456410E+00
 -60.000 -290.000  0.455996E+00
 -55.000 -290.000  0.455609E+00
 -50.000 -290.000  0.455259E+00
 -45.000 -290.000  0.454937E+00
 -40.000 -290.000  0.454648E+00
 -35.000 -290.000  0.454394E+00
 -30.000 -290.000  0.454171E+00
 -25.000 -290.000  0.453983E+00
