VARIABLE="X","Y","DISPLACEMENT"
ZONE I=121, J=121, F=POINT
 225.000 -295.000  0.122953E+01
 230.000 -295.000  0.123415E+01
 235.000 -295.000  0.123881E+01
 240.000 -295.000  0.124347E+01
 245.000 -295.000  0.124813E+01
 250.000 -295.000  0.125283E+01
 255.000 -295.000  0.125752E+01
 260.000 -295.000  0.126222E+01
 265.000 -295.000  0.126693E+01
 270.000 -295.000  0.127165E+01
 275.000 -295.000  0.127637E+01
 280.000 -295.000  0.128108E+01
 285.000 -295.000  0.128580E+01
 290.000 -295.000  0.129050E+01
 295.000 -295.000  0.129522E+01
 300.000 -295.000  0.129993E+01
-300.000 -290.000  0.129546E+01
-295.000 -290.000  0.129070E+01
-290.000 -290.000  0.128590E+01
-285.000 -290.000  0.128110E+01
-280.000 -290.000  0.127631E+01
-275.000 -290.000  0.127151E+01
-270.000 -290.000  0.126672E+01
-265.000 -290.000  0.126191E+01
-260.000 -290.000  0.125711E+01
-255.000 -290.000  0.125232E+01
-250.000 -290.000  0.124753E+01
-245.000 -290.000  0.124276E+01
-240.000 -290.000  0.123798E+01
-235.000 -290.000  0.123322E+01
-230.000 -290.000  0.122846E+01
-225.000 -290.000  0.122374E+01
-220.000 -290.000  0.121903E+01
-215.000 -290.000  0.121434E+01
-210.000 -290.000  0.120967E+01
-205.000 -290.000  0.120503E+01
-200.000 -290.000  0.120042E+01
-195.000 -290.000  0.119583E+01
-190.000 -290.000  0.119129E+01
-185.000 -290.000  0.118678E+01
-180.000 -290.000  0.118232E+01
-175.000 -290.000  0.117789E+01
-170.000 -290.000  0.117352E+01
-165.000 -290.000  0.116920E+01
-160.000 -290.000  0.116494E+01
-155.000 -290.000  0.116074E+01
-150.000 -290.000  0.115660E+01
-145.000 -290.000  0.115253E+01
-140.000 -290.000  0.114853E+01
-135.000 -290.000  0.114461E+01
-130.000 -290.000  0.114077E+01
-125.000 -290.000  0.113703E+01
-120.000 -290.000  0.113336E+01
-115.000 -290.000  0.112980E+01
-110.000 -290.000  0.112635E+01
-105.000 -290.000  0.112300E+01
-100.000 -290.000  0.111975E+01
 -95.000 -290.000  0.111663E+01
 -90.000 -290.000  0.111363E+01
 -85.000 -290.000  0.111076E+01
 -80.000 -290.000  0.110802E+01
