VARIABLE="X","Y","DISPLACEMENT"
ZONE I=121, J=121, F=POINT
-300.000 -300.000  0.990405E+00
-300.000 -295.000  0.986421E+00
-300.000 -290.000  0.982425E+00
-300.000 -285.000  0.978388E+00
-300.000 -280.000  0.974337E+00
-300.000 -275.000  0.970254E+00
-300.000 -270.000  0.966154E+00
-300.000 -265.000  0.962014E+00
-300.000 -260.000  0.957872E+00
-300.000 -255.000  0.953696E+00
-300.000 -250.000  0.949494E+00
-300.000 -245.000  0.945283E+00
-300.000 -240.000  0.941050E+00
-300.000 -235.000  0.936790E+00
-300.000 -230.000  0.932536E+00
-300.000 -225.000  0.928247E+00
-300.000 -220.000  0.923951E+00
-300.000 -215.000  0.919642E+00
-300.000 -210.000  0.915321E+00
-300.000 -205.000  0.911000E+00
-300.000 -200.000  0.906664E+00
-300.000 -195.000  0.902334E+00
-300.000 -190.000  0.897994E+00
-300.000 -185.000  0.893659E+00
-300.000 -180.000  0.889335E+00
-300.000 -175.000  0.885010E+00
-300.000 -170.000  0.880697E+00
-300.000 -165.000  0.876405E+00
-300.000 -160.000  0.872135E+00
-300.000 -155.000  0.867887E+00
-300.000 -150.000  0.863665E+00
-300.000 -145.000  0.859478E+00
-300.000 -140.000  0.855336E+00
-300.000 -135.000  0.851229E+00
-300.000 -130.000  0.847181E+00
-300.000 -125.000  0.843184E+00
-300.000 -120.000  0.839253E+00
-300.000 -115.000  0.835391E+00
-300.000 -110.000  0.831605E+00
-300.000 -105.000  0.827901E+00
-300.000 -100.000  0.824293E+00
-300.000  -95.000  0.820786E+00
-300.000  -90.000  0.817384E+00
-300.000  -85.000  0.814103E+00
-300.000  -80.000  0.810948E+00
-300.000  -75.000  0.807922E+00
-300.000  -70.000  0.805043E+00
-300.000  -65.000  0.802314E+00
-300.000  -60.000  0.799745E+00
-300.000  -55.000  0.797343E+00
-300.000  -50.000  0.795119E+00
-300.000  -45.000  0.793080E+00
-300.000  -40.000  0.791233E+00
-300.000  -35.000  0.789586E+00
-300.000  -30.000  0.788145E+00
-300.000  -25.000  0.786913E+00
-300.000  -20.000  0.785901E+00
-300.000  -15.000  0.785107E+00
-300.000  -10.000  0.784538E+00
-300.000   -5.000  0.784195E+00
-300.000    0.000  0.784081E+00
-300.000    5.000  0.784195E+00
-300.000   10.000  0.784538E+00
-300.000   15.000  0.785107E+00
-300.000   20.000  0.785901E+00
-300.000   25.000  0.786913E+00
-300.000   30.000  0.788145E+00
-300.000   35.000  0.789586E+00
-300.000   40.000  0.791233E+00
-300.000   45.000  0.793080E+00
-300.000   50.000  0.795119E+00
-300.000   55.000  0.797343E+00
-300.000   60.000  0.799745E+00
-300.000   65.000  0.802314E+00
-300.000   70.000  0.805043E+00
-300.000   75.000  0.807922E+00
-300.000   80.000  0.810948E+00
-300.000   85.000  0.814103E+00
-300.000   90.000  0.817384E+00
-300.000   95.000  0.820786E+00
-300.000  100.000  0.824293E+00
-300.000  105.000  0.827901E+00
-300.000  110.000  0.831605E+00
-300.000  115.000  0.835391E+00
-300.000  120.000  0.839252E+00
-300.000  125.000  0.843184E+00
-300.000  130.000  0.847180E+00
-300.000  135.000  0.851229E+00
-300.000  140.000  0.855336E+00
-300.000  145.000  0.859478E+00
-300.000  150.000  0.863665E+00
-300.000  155.000  0.867887E+00
-300.000  160.000  0.872135E+00
-300.000  165.000  0.876405E+00
-300.000  170.000  0.880697E+00
-300.000  175.000  0.885010E+00
-300.000  180.000  0.889334E+00
-300.000  185.000  0.893660E+00
-300.000  190.000  0.897993E+00
-300.000  195.000  0.902333E+00
-300.000  200.000  0.906664E+00
-300.000  205.000  0.911001E+00
-300.000  210.000  0.915321E+00
-300.000  215.000  0.919642E+00
-300.000  220.000  0.923952E+00
-300.000  225.000  0.928248E+00
-300.000  230.000  0.932536E+00
-300.000  235.000  0.936790E+00
-300.000  240.000  0.941050E+00
-300.000  245.000  0.945283E+00
-300.000  250.000  0.949494E+00
-300.000  255.000  0.953696E+00
-300.000  260.000  0.957872E+00
-300.000  265.000  0.962014E+00
-300.000  270.000  0.966154E+00
-300.000  275.000  0.970253E+00
-300.000  280.000  0.974338E+00
-300.000  285.000  0.978388E+00
-300.000  290.000  0.982425E+00
-300.000  295.000  0.986422E+00
-300.000  300.000  0.990405E+00
-295.000 -300.000  0.987811E+00
-295.000 -295.000  0.983762E+00
-295.000 -290.000  0.979696E+00
-295.000 -285.000  0.975606E+00
-295.000 -280.000  0.971473E+00
-295.000 -275.000  0.967326E+00
-295.000 -270.000  0.963155E+00
-295.000 -265.000  0.958952E+00
-295.000 -260.000  0.954731E+00
-295.000 -255.000  0.950472E+00
-295.000 -250.000  0.946206E+00
-295.000 -245.000  0.941900E+00
-295.000 -240.000  0.937575E+00
-295.000 -235.000  0.933244E+00
-295.000 -230.000  0.928883E+00
-295.000 -225.000  0.924516E+00
-295.000 -220.000  0.920111E+00
-295.000 -215.000  0.915704E+00
-295.000 -210.000  0.911295E+00
-295.000 -205.000  0.906861E+00
-295.000 -200.000  0.902414E+00
-295.000 -195.000  0.897980E+00
-295.000 -190.000  0.893525E+00
-295.000 -185.000  0.889077E+00
-295.000 -180.000  0.884623E+00
-295.000 -175.000  0.880184E+00
-295.000 -170.000  0.875754E+00
-295.000 -165.000  0.871331E+00
-295.000 -160.000  0.866930E+00
-295.000 -155.000  0.862546E+00
-295.000 -150.000  0.858188E+00
-295.000 -145.000  0.853869E+00
-295.000 -140.000  0.849582E+00
-295.000 -135.000  0.845334E+00
-295.000 -130.000  0.841133E+00
-295.000 -125.000  0.836993E+00
-295.000 -120.000  0.832917E+00
-295.000 -115.000  0.828902E+00
-295.000 -110.000  0.824967E+00
-295.000 -105.000  0.821115E+00
-295.000 -100.000  0.817358E+00
-295.000  -95.000  0.813702E+00
-295.000  -90.000  0.810151E+00
-295.000  -85.000  0.806725E+00
-295.000  -80.000  0.803423E+00
-295.000  -75.000  0.800259E+00
-295.000  -70.000  0.797242E+00
-295.000  -65.000  0.794378E+00
-295.000  -60.000  0.791683E+00
-295.000  -55.000  0.789165E+00
-295.000  -50.000  0.786827E+00
-295.000  -45.000  0.784681E+00
-295.000  -40.000  0.782738E+00
-295.000  -35.000  0.781003E+00
-295.000  -30.000  0.779484E+00
-295.000  -25.000  0.778187E+00
-295.000  -20.000  0.777118E+00
-295.000  -15.000  0.776282E+00
-295.000  -10.000  0.775681E+00
-295.000   -5.000  0.775320E+00
-295.000    0.000  0.775200E+00
-295.000    5.000  0.775320E+00
-295.000   10.000  0.775681E+00
-295.000   15.000  0.776282E+00
-295.000   20.000  0.777118E+00
-295.000   25.000  0.778187E+00
-295.000   30.000  0.779484E+00
-295.000   35.000  0.781003E+00
-295.000   40.000  0.782738E+00
-295.000   45.000  0.784681E+00
-295.000   50.000  0.786827E+00
-295.000   55.000  0.789165E+00
-295.000   60.000  0.791683E+00
-295.000   65.000  0.794378E+00
-295.000   70.000  0.797242E+00
-295.000   75.000  0.800259E+00
-295.000   80.000  0.803423E+00
-295.000   85.000  0.806725E+00
-295.000   90.000  0.810151E+00
-295.000   95.000  0.813702E+00
-295.000  100.000  0.817358E+00
-295.000  105.000  0.821115E+00
-295.000  110.000  0.824967E+00
-295.000  115.000  0.828902E+00
-295.000  120.000  0.832917E+00
-295.000  125.000  0.836993E+00
-295.000  130.000  0.841133E+00
-295.000  135.000  0.845335E+00
-295.000  140.000  0.849582E+00
-295.000  145.000  0.853869E+00
-295.000  150.000  0.858188E+00
-295.000  155.000  0.862547E+00
-295.000  160.000  0.866930E+00
-295.000  165.000  0.871331E+00
-295.000  170.000  0.875753E+00
-295.000  175.000  0.880184E+00
-295.000  180.000  0.884623E+00
-295.000  185.000  0.889077E+00
-295.000  190.000  0.893525E+00
-295.000  195.000  0.897980E+00
-295.000  200.000  0.902414E+00
-295.000  205.000  0.906861E+00
-295.000  210.000  0.911294E+00
-295.000  215.000  0.915704E+00
-295.000  220.000  0.920111E+00
-295.000  225.000  0.924516E+00
-295.000  230.000  0.928882E+00
-295.000  235.000  0.933244E+00
-295.000  240.000  0.937574E+00
-295.000  245.000  0.941900E+00
-295.000  250.000  0.946207E+00
-295.000  255.000  0.950472E+00
-295.000  260.000  0.954732E+00
-295.000  265.000  0.958953E+00
-295.000  270.000  0.963156E+00
-295.000  275.000  0.967326E+00
-295.000  280.000  0.971473E+00
-295.000  285.000  0.975606E+00
-295.000  290.000  0.979697E+00
-295.000  295.000  0.983762E+00
-295.000  300.000  0.987812E+00
-290.000 -300.000  0.985237E+00
-290.000 -295.000  0.981135E+00
-290.000 -290.000  0.977004E+00
-290.000 -285.000  0.972845E+00
-290.000 -280.000  0.968654E+00
-290.000 -275.000  0.964434E+00
-290.000 -270.000  0.960188E+00
-290.000 -265.000  0.955912E+00
-290.000 -260.000  0.951607E+00
-290.000 -255.000  0.947276E+00
-290.000 -250.000  0.942924E+00
-290.000 -245.000  0.938540E+00
-290.000 -240.000  0.934136E+00
-290.000 -235.000  0.929708E+00
-290.000 -230.000  0.925258E+00
-290.000 -225.000  0.920785E+00
-290.000 -220.000  0.916301E+00
-290.000 -215.000  0.911791E+00
-290.000 -210.000  0.907261E+00
-290.000 -205.000  0.902732E+00
-290.000 -200.000  0.898176E+00
-290.000 -195.000  0.893624E+00
-290.000 -190.000  0.889057E+00
-290.000 -185.000  0.884491E+00
-290.000 -180.000  0.879921E+00
-290.000 -175.000  0.875349E+00
-290.000 -170.000  0.870790E+00
-290.000 -165.000  0.866237E+00
-290.000 -160.000  0.861704E+00
-290.000 -155.000  0.857184E+00
-290.000 -150.000  0.852684E+00
-290.000 -145.000  0.848221E+00
-290.000 -140.000  0.843778E+00
-290.000 -135.000  0.839385E+00
-290.000 -130.000  0.835036E+00
